scope,itemId,totalMcq,correctLongestCount,correctLongestPct,correctIndex,correctWordLength,longestDistractorWordLength,correctCharLength,longestDistractorCharLength,severity,result,notes,lessonId,sourceId
"item","cmpdm9r6u00y9evu91a1pnqzz:exitTicket:1","1","0","0","0","2","2","10","10","INFO","PASS","Correct choice length is within threshold.","cmpdm9r6u00y9evu91a1pnqzz","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","3","0","0","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdm9r6u00y9evu91a1pnqzz","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmaj1f00yievu9ui4dxure:guidedPractice:1","1","0","0","0","8","10","53","61","INFO","PASS","Correct choice length is within threshold.","cmpdmaj1f00yievu9ui4dxure","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmaj1f00yievu9ui4dxure:independentPractice:1","1","0","0","1","9","10","70","75","INFO","PASS","Correct choice length is within threshold.","cmpdmaj1f00yievu9ui4dxure","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmaj1f00yievu9ui4dxure:independentPractice:4","1","1","1","0","9","8","44","40","WARNING","PASS","PSSA_MCQ_CORRECT_IS_LONGEST warning: correct choice is single longest by 1 word.","cmpdmaj1f00yievu9ui4dxure","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmaj1f00yievu9ui4dxure:exitTicket:1","1","1","1","0","9","7","52","38","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 2 words and 37% chars.","cmpdmaj1f00yievu9ui4dxure","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmaj1f00yievu9ui4dxure:masteryCheck:1","1","1","1","0","12","10","85","66","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 2 words and 29% chars.","cmpdmaj1f00yievu9ui4dxure","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","5","3","0.6","","","","","","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest in 60% of MCQs.","cmpdmaj1f00yievu9ui4dxure","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmdumb00yzevu9rvm0arnd:guidedPractice:1","1","1","1","3","11","9","74","56","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 2 words and 32% chars.","cmpdmdumb00yzevu9rvm0arnd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmdumb00yzevu9rvm0arnd:guidedPractice:3","1","1","1","1","6","7","48","41","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by -1 words and 17% chars.","cmpdmdumb00yzevu9rvm0arnd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmdumb00yzevu9rvm0arnd:exitTicket:1","1","0","0","2","10","10","60","60","INFO","PASS","Correct choice length is within threshold.","cmpdmdumb00yzevu9rvm0arnd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmdumb00yzevu9rvm0arnd:masteryCheck:1","1","1","1","1","10","7","56","34","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 3 words and 65% chars.","cmpdmdumb00yzevu9rvm0arnd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","4","3","0.75","","","","","","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest in 75% of MCQs.","cmpdmdumb00yzevu9rvm0arnd","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmhj0500zgevu9bu6ocm3k:guidedPractice:1","1","0","0","0","5","8","29","39","INFO","PASS","Correct choice length is within threshold.","cmpdmhj0500zgevu9bu6ocm3k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmhj0500zgevu9bu6ocm3k:independentPractice:1","1","0","0","0","5","5","27","31","INFO","PASS","Correct choice length is within threshold.","cmpdmhj0500zgevu9bu6ocm3k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmhj0500zgevu9bu6ocm3k:exitTicket:1","1","0","0","0","4","5","34","40","INFO","PASS","Correct choice length is within threshold.","cmpdmhj0500zgevu9bu6ocm3k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmhj0500zgevu9bu6ocm3k:masteryCheck:1","1","0","0","0","5","5","38","38","INFO","PASS","Correct choice length is within threshold.","cmpdmhj0500zgevu9bu6ocm3k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","4","0","0","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdmhj0500zgevu9bu6ocm3k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmlk6r0101evu9x7yib8oo:guidedPractice:1","1","0","0","0","4","5","18","21","INFO","PASS","Correct choice length is within threshold.","cmpdmlk6r0101evu9x7yib8oo","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmlk6r0101evu9x7yib8oo:independentPractice:1","1","0","0","0","2","2","9","10","INFO","PASS","Correct choice length is within threshold.","cmpdmlk6r0101evu9x7yib8oo","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmlk6r0101evu9x7yib8oo:independentPractice:4","1","0","0","0","2","2","10","11","INFO","PASS","Correct choice length is within threshold.","cmpdmlk6r0101evu9x7yib8oo","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmlk6r0101evu9x7yib8oo:masteryCheck:1","1","0","0","0","2","2","9","10","INFO","PASS","Correct choice length is within threshold.","cmpdmlk6r0101evu9x7yib8oo","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","4","0","0","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdmlk6r0101evu9x7yib8oo","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmq10y010hevu9spinmfoh:guidedPractice:1","1","1","1","1","10","10","64","52","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 0 words and 23% chars.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmq10y010hevu9spinmfoh:independentPractice:1","1","1","1","0","8","9","68","57","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by -1 words and 19% chars.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmq10y010hevu9spinmfoh:exitTicket:1","1","0","0","0","9","9","46","51","INFO","PASS","Correct choice length is within threshold.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmq10y010hevu9spinmfoh:masteryCheck:1","1","1","1","0","10","7","60","39","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 3 words and 54% chars.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","4","3","0.75","","","","","","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest in 75% of MCQs.","cmpdmq10y010hevu9spinmfoh","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmqdnz010pevu94j9g8iu1:guidedPractice:1","1","0","0","0","9","12","64","75","INFO","PASS","Correct choice length is within threshold.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmqdnz010pevu94j9g8iu1:independentPractice:1","1","1","1","1","11","11","72","71","INFO","PASS","Correct choice length is within threshold.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmqdnz010pevu94j9g8iu1:independentPractice:4","1","0","0","0","13","14","87","98","INFO","PASS","Correct choice length is within threshold.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmqdnz010pevu94j9g8iu1:exitTicket:1","1","1","1","3","12","15","96","90","INFO","PASS","Correct choice length is within threshold.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmqdnz010pevu94j9g8iu1:masteryCheck:2","1","0","0","3","8","9","60","65","INFO","PASS","Correct choice length is within threshold.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","5","2","0.4","","","","","","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest in 40% of MCQs.","cmpdmqdnz010pevu94j9g8iu1","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmtkel010xevu9h5hnqy7c:independentPractice:2","1","1","1","0","5","4","27","21","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 1 words and 29% chars.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmtkel010xevu9h5hnqy7c:independentPractice:3","1","0","0","3","7","8","50","53","INFO","PASS","Correct choice length is within threshold.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmtkel010xevu9h5hnqy7c:exitTicket:1","1","0","0","0","6","7","53","53","INFO","PASS","Correct choice length is within threshold.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmtkel010xevu9h5hnqy7c:masteryCheck:1","1","0","0","0","5","7","31","35","INFO","PASS","Correct choice length is within threshold.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmtkel010xevu9h5hnqy7c:masteryCheck:2","1","1","1","0","11","11","66","64","INFO","PASS","Correct choice length is within threshold.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","5","2","0.4","","","","","","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest in 40% of MCQs.","cmpdmtkel010xevu9h5hnqy7c","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmurek0118evu9j5ct4z2y:independentPractice:1","1","1","1","0","7","8","51","50","INFO","PASS","Correct choice length is within threshold.","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmurek0118evu9j5ct4z2y:exitTicket:1","1","1","1","0","8","10","57","55","INFO","PASS","Correct choice length is within threshold.","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","2","2","1","","","","","","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest in 100% of MCQs.","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmxkrt011gevu9lgkrwzj8:guidedPractice:1","1","0","0","0","5","8","31","45","INFO","PASS","Correct choice length is within threshold.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmxkrt011gevu9lgkrwzj8:independentPractice:1","1","0","0","2","8","8","44","46","INFO","PASS","Correct choice length is within threshold.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmxkrt011gevu9lgkrwzj8:independentPractice:4","1","1","1","3","8","7","56","45","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 1 words and 24% chars.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmxkrt011gevu9lgkrwzj8:exitTicket:1","1","0","0","2","4","8","27","44","INFO","PASS","Correct choice length is within threshold.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdmxkrt011gevu9lgkrwzj8:masteryCheck:1","1","0","0","2","7","10","50","54","INFO","PASS","Correct choice length is within threshold.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","5","1","0.2","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdn2k4r0120evu9e0u3rx6y:guidedPractice:3","1","0","0","0","1","7","13","51","INFO","PASS","Correct choice length is within threshold.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdn2k4r0120evu9e0u3rx6y:independentPractice:3","1","0","0","0","3","3","20","20","INFO","PASS","Correct choice length is within threshold.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdn2k4r0120evu9e0u3rx6y:exitTicket:1","1","0","0","0","1","8","13","66","INFO","PASS","Correct choice length is within threshold.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdn2k4r0120evu9e0u3rx6y:masteryCheck:1","1","0","0","0","1","7","13","54","INFO","PASS","Correct choice length is within threshold.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdn2k4r0120evu9e0u3rx6y:masteryCheck:3","1","0","0","0","1","7","13","57","INFO","PASS","Correct choice length is within threshold.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","5","0","0","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdn756z012oevu91hvv2l0h:guidedPractice:1","1","0","0","0","7","10","44","48","INFO","PASS","Correct choice length is within threshold.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdn756z012oevu91hvv2l0h:independentPractice:1","1","0","0","0","5","8","42","47","INFO","PASS","Correct choice length is within threshold.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdn756z012oevu91hvv2l0h:independentPractice:4","1","1","1","0","9","8","66","62","WARNING","PASS","PSSA_MCQ_CORRECT_IS_LONGEST warning: correct choice is single longest by 1 word.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdn756z012oevu91hvv2l0h:exitTicket:1","1","1","1","1","7","7","40","37","INFO","PASS","Correct choice length is within threshold.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdn756z012oevu91hvv2l0h:masteryCheck:1","1","1","1","0","9","8","54","44","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 1 words and 23% chars.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","5","3","0.6","","","","","","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest in 60% of MCQs.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdr5mjm000ies455h6l2m6y:guidedPractice:1","1","0","0","3","6","7","47","47","INFO","PASS","Correct choice length is within threshold.","cmpdr5mjm000ies455h6l2m6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdr5mjm000ies455h6l2m6y:independentPractice:1","1","0","0","0","4","5","25","32","INFO","PASS","Correct choice length is within threshold.","cmpdr5mjm000ies455h6l2m6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdr5mjm000ies455h6l2m6y:independentPractice:4","1","0","0","1","4","5","28","28","INFO","PASS","Correct choice length is within threshold.","cmpdr5mjm000ies455h6l2m6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdr5mjm000ies455h6l2m6y:exitTicket:1","1","0","0","1","4","4","26","28","INFO","PASS","Correct choice length is within threshold.","cmpdr5mjm000ies455h6l2m6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdr5mjm000ies455h6l2m6y:masteryCheck:1","1","0","0","0","4","6","25","39","INFO","PASS","Correct choice length is within threshold.","cmpdr5mjm000ies455h6l2m6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","5","0","0","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdr5mjm000ies455h6l2m6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdnawxp0132evu9421t2kdi:guidedPractice:1","1","0","0","0","6","7","35","35","INFO","PASS","Correct choice length is within threshold.","cmpdnawxp0132evu9421t2kdi","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdnawxp0132evu9421t2kdi:independentPractice:1","1","0","0","1","4","4","21","24","INFO","PASS","Correct choice length is within threshold.","cmpdnawxp0132evu9421t2kdi","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdnawxp0132evu9421t2kdi:independentPractice:4","1","0","0","1","3","3","18","18","INFO","PASS","Correct choice length is within threshold.","cmpdnawxp0132evu9421t2kdi","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdnawxp0132evu9421t2kdi:exitTicket:1","1","1","1","1","3","3","24","20","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 0 words and 20% chars.","cmpdnawxp0132evu9421t2kdi","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdnawxp0132evu9421t2kdi:masteryCheck:1","1","0","0","1","3","3","22","24","INFO","PASS","Correct choice length is within threshold.","cmpdnawxp0132evu9421t2kdi","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","5","1","0.2","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdnawxp0132evu9421t2kdi","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdr7uap000ves45o6w35qba:guidedPractice:1","1","1","1","2","7","7","59","54","INFO","PASS","Correct choice length is within threshold.","cmpdr7uap000ves45o6w35qba","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdr7uap000ves45o6w35qba:independentPractice:1","1","0","0","3","6","8","43","51","INFO","PASS","Correct choice length is within threshold.","cmpdr7uap000ves45o6w35qba","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdr7uap000ves45o6w35qba:exitTicket:1","1","0","0","2","7","7","40","40","INFO","PASS","Correct choice length is within threshold.","cmpdr7uap000ves45o6w35qba","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdr7uap000ves45o6w35qba:masteryCheck:1","1","0","0","0","7","10","56","67","INFO","PASS","Correct choice length is within threshold.","cmpdr7uap000ves45o6w35qba","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"batch","batch","4","1","0.25","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdr7uap000ves45o6w35qba","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"item","cmpdnfohx013cevu9qi18uk0t:guidedPractice:1","1","0","0","2","3","7","20","63","INFO","PASS","Correct choice length is within threshold.","cmpdnfohx013cevu9qi18uk0t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
